College,Course,Category,Allotted_Rank_2020,Allotted_Rank_2021,Allotted_Rank_2022,Allotted_Rank_2023,Allotted_Rank_2024
Government Dental College and Hospital,BDS,SC,80015,,105434,,
Government Dental College and Hospital,BDS,ST,,,123469,135028,135028
Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,BDS,EWS,,,,34549,34549
Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,BDS,GN,,,,29788,29788
Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,BDS,OBC,,,,37550,37550
Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,BDS,SC,,,,147522,147522
Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,BDS,ST,,,,204849,204849
Government Doon Medcial College,MBBS,EWS,,8401,7674,6918,6918
Government Doon Medcial College,MBBS,GN,7941,5260,5853,4950,4950
Government Doon Medcial College,MBBS,GN PWD,239332,175563,,435519,435519
Government Doon Medcial College,MBBS,OBC,,8755,7850,8236,8236
Government Doon Medcial College,MBBS,OBC PWD,,351088,,,
Government Doon Medcial College,MBBS,SC,45961,54065,54881,45085,45085
Government Doon Medcial College,MBBS,ST,77564,80312,87889,79144,79144
Government Medcial College,MBBS,EWS,,12860,15159,17453,17453
Government Medcial College,MBBS,GN,10789,12268,13321,14452,14452
Government Medcial College,MBBS,GN PWD,383077,,816370,,
Government Medcial College,MBBS,OBC,,12967,14444,15487,15487
Government Medcial College,MBBS,OBC PWD,,332295,,,
Government Medcial College,MBBS,SC,60146,68932,76377,82992,82992
Government Medcial College,MBBS,SC PWD,495757,369454,,1209939,1209939
Government Medcial College,MBBS,ST,88349,94978,109204,126514,126514
Government Medical College,MBBS,EWS,,6816,7566,6428,6428
Government Medical College,MBBS,EWS PWD,,650599,,772515,772515
Government Medical College,MBBS,GN,3414,5339,4997,4293,4293
Government Medical College,MBBS,GN PWD,341442,222902,455425,464766,464766
Government Medical College,MBBS,OBC,,7005,7242,5491,5491
Government Medical College,MBBS,OBC PWD,,362560,738310,287993,287993
Government Medical College,MBBS,SC,29356,37570,44110,33602,33602
Government Medical College,MBBS,SC PWD,550485,822077,,1033232,1033232
Government Medical College,MBBS,ST,49310,58600,39742,49419,49419
Government Medical College,MBBS,ST PWD,569465,,,,
Government Medical College & Hospital,MBBS,EWS,,13144,16080,16665,16665
Government Medical College & Hospital,MBBS,GN,,12483,13657,14636,14636
Government Medical College & Hospital,MBBS,GN PWD,,,,603213,603213
Government Medical College & Hospital,MBBS,OBC,,13215,14714,15781,15781
Government Medical College & Hospital,MBBS,OBC PWD,,,977357,,
Government Medical College & Hospital,MBBS,SC,,70390,76837,78864,78864
Government Medical College & Hospital,MBBS,ST,,92678,113753,129615,129615
Government Medical College Chittorgarh,MBBS,EWS,,,,10442,10442
Government Medical College Chittorgarh,MBBS,GN,,,8422,9160,9160
Government Medical College Chittorgarh,MBBS,OBC,,,9920,10402,10402
Government Medical College Chittorgarh,MBBS,SC,,,57981,56057,56057
Government Medical College Chittorgarh,MBBS,ST,,,,85537,85537
Government Medical College Hamirpur,MBBS,EWS,,8372,,,
Government Medical College Hamirpur,MBBS,GN,7978,7469,,,
Government Medical College Hamirpur,MBBS,GN PWD,248930,,,,
Government Medical College Hamirpur,MBBS,OBC,,9302,,,
Government Medical College Hamirpur,MBBS,OBC PWD,,404474,,,
Government Medical College Hamirpur,MBBS,SC,50020,54244,,,
Government Medical College Hamirpur,MBBS,ST,59210,75386,,,
Government Medical College Khaleelwadi,MBBS,EWS,,13249,15810,18485,18485
Government Medical College Khaleelwadi,MBBS,GN,11689,13080,14998,15330,15330
Government Medical College Khaleelwadi,MBBS,GN PWD,421688,,,,
Government Medical College Khaleelwadi,MBBS,OBC,,14003,15482,17268,17268
Government Medical College Khaleelwadi,MBBS,SC,47888,71633,70575,89490,89490
Government Medical College Khaleelwadi,MBBS,ST,59209,81061,75893,74628,74628
Government Medical College Mahasamund Chhattisgarh,MBBS,EWS,,,16460,17320,17320
Government Medical College Mahasamund Chhattisgarh,MBBS,GN,,,15350,16700,16700
Government Medical College Mahasamund Chhattisgarh,MBBS,OBC,,,16611,18365,18365
Government Medical College Mahasamund Chhattisgarh,MBBS,SC,,,78428,90381,90381
Government Medical College Mahasamund Chhattisgarh,MBBS,SC PWD,,,,1383471,1383471
Government Medical College Mahasamund Chhattisgarh,MBBS,ST,,,113949,134399,134399
Government Medical College Narsampet,MBBS,EWS,,,,22731,22731
Government Medical College Narsampet,MBBS,GN,,,,17457,17457
Government Medical College Narsampet,MBBS,OBC,,,,19304,19304
Government Medical College Narsampet,MBBS,SC,,,,102446,102446
Government Medical College Narsampet,MBBS,ST,,,,133094,133094
Government Medical College Nirmal,MBBS,EWS,,,,21591,21591
Government Medical College Nirmal,MBBS,GN,,,,18834,18834
Government Medical College Nirmal,MBBS,GN PWD,,,,856015,856015
Government Medical College Nirmal,MBBS,OBC,,,,19354,19354
Government Medical College Nirmal,MBBS,OBC PWD,,,,1019871,1019871
Government Medical College Nirmal,MBBS,SC,,,,102778,102778
Government Medical College Nirmal,MBBS,ST,,,,128049,128049
Government Medical College Satna,MBBS,EWS,,,,15927,15927
Government Medical College Satna,MBBS,GN,,,,13348,13348
Government Medical College Satna,MBBS,GN PWD,,,,687475,687475
Government Medical College Satna,MBBS,OBC,,,,14794,14794
Government Medical College Satna,MBBS,SC,,,,86721,86721
Government Medical College Satna,MBBS,ST,,,,98123,98123
Government Medical College Siddipet,MBBS,EWS,,14290,17152,20014,20014
Government Medical College Siddipet,MBBS,EWS PWD,,,,859393,859393
Government Medical College Siddipet,MBBS,GN,11841,13235,15136,16415,16415
Government Medical College Siddipet,MBBS,GN PWD,413510,,919700,437901,437901
Government Medical College Siddipet,MBBS,OBC,,14426,16208,17590,17590
Government Medical College Siddipet,MBBS,OBC PWD,,425350,,893069,893069
Government Medical College Siddipet,MBBS,SC,51367,74445,83007,96138,96138
Government Medical College Siddipet,MBBS,ST,56897,83239,104062,108498,108498
Government Medical College Suryapet,MBBS,EWS,,14636,17381,20672,20672
Government Medical College Suryapet,MBBS,GN,11907,13547,16107,17157,17157
Government Medical College Suryapet,MBBS,GN PWD,427233,489173,,,
Government Medical College Suryapet,MBBS,OBC,,14547,16996,18479,18479
Government Medical College Suryapet,MBBS,SC,59228,75408,84971,101072,101072
Government Medical College Suryapet,MBBS,ST,55825,90616,98295,70892,70892
Government Medical College and District General Hospital,MBBS,EWS,,,,17768,17768
Government Medical College and District General Hospital,MBBS,GN,,,,14603,14603
Government Medical College and District General Hospital,MBBS,GN PWD,,,,739417,739417
Government Medical College and District General Hospital,MBBS,OBC,,,,16243,16243
Government Medical College and District General Hospital,MBBS,SC,,,,89039,89039
Government Medical College and District General Hospital,MBBS,ST,,,,130243,130243
Government Medical College and Hospital,MBBS,EWS,,12569,16777,18065,18065
Government Medical College and Hospital,MBBS,EWS PWD,,,759756,,
Government Medical College and Hospital,MBBS,GN,11763,10846,15798,14313,14313
Government Medical College and Hospital,MBBS,GN PWD,334943,228077,,,
Government Medical College and Hospital,MBBS,OBC,,12198,17059,14970,14970
Government Medical College and Hospital,MBBS,OBC PWD,,,,619714,619714
Government Medical College and Hospital,MBBS,SC,64447,53246,81010,76022,76022
Government Medical College and Hospital,MBBS,SC PWD,640691,,,979232,979232
Government Medical College and Hospital,MBBS,ST,83736,88916,119391,,
Government medical College,MBBS,EWS,,15662,18411,22998,22998
Government medical College,MBBS,GN,,13837,15591,12208,12208
Government medical College,MBBS,GN PWD,,537725,,,
Government medical College,MBBS,OBC,,14791,17102,12772,12772
Government medical College,MBBS,SC,,78637,86115,63325,63325
Government medical College,MBBS,ST,,101514,120308,144908,144908
Government of Medical College and Hospital,MBBS,EWS,,,15057,16010,16010
Government of Medical College and Hospital,MBBS,GN,,,12583,12393,12393
Government of Medical College and Hospital,MBBS,OBC,,,14602,14711,14711
Government of Medical College and Hospital,MBBS,SC,,,65440,53489,53489
Government of Medical College and Hospital,MBBS,ST,,,117545,104978,104978
Govt Dental College RIMS Kadapa,BDS,EWS,,,32697,32463,32463
Govt Dental College RIMS Kadapa,BDS,GN,20624,,29654,35690,35690
Govt Dental College RIMS Kadapa,BDS,OBC,,,32572,39570,39570
Govt Dental College RIMS Kadapa,BDS,SC,86560,,110962,157801,157801
Govt Dental College RIMS Kadapa,BDS,ST,97196,,160234,178744,178744
Govt Medical College,MBBS,EWS,,7720,8906,9669,9669
Govt Medical College,MBBS,GN,2856,4061,5631,4267,4267
Govt Medical College,MBBS,GN PWD,253671,,,631938,631938
Govt Medical College,MBBS,OBC,,5732,7385,5002,5002
Govt Medical College,MBBS,OBC PWD,,309423,770504,1061600,1061600
Govt Medical College,MBBS,SC,42054,47927,55709,54949,54949
Govt Medical College,MBBS,SC PWD,,858492,,,
Govt Medical College,MBBS,ST,49117,62767,66647,81792,81792
Govt Medical College,MBBS,ST PWD,,872186,,,
Govt Medical College Badaun,MBBS,EWS,,9883,10475,13009,13009
Govt Medical College Badaun,MBBS,GN,9698,9285,9871,10009,10009
Govt Medical College Badaun,MBBS,GN PWD,277349,269241,,,
Govt Medical College Badaun,MBBS,OBC,,10624,11220,12093,12093
Govt Medical College Badaun,MBBS,OBC PWD,,,591455,,
Govt Medical College Badaun,MBBS,SC,52118,57589,59306,74901,74901
Govt Medical College Badaun,MBBS,ST,79710,87217,,100297,100297
Govt Medical College Baramati,MBBS,EWS,,11069,13557,9237,9237
Govt Medical College Baramati,MBBS,GN,11199,9660,10179,7915,7915
Govt Medical College Baramati,MBBS,GN PWD,250014,,,592806,592806
Govt Medical College Baramati,MBBS,OBC,,11161,11409,9446,9446
Govt Medical College Baramati,MBBS,OBC PWD,,278250,,,
Govt Medical College Baramati,MBBS,SC,52702,58291,67353,51211,51211
Govt Medical College Baramati,MBBS,SC PWD,,456071,,715958,715958
Govt Medical College Baramati,MBBS,ST,89474,70014,72185,95996,95996
Govt Medical College Barmer Rajasthan,MBBS,EWS,,8343,9137,10786,10786
Govt Medical College Barmer Rajasthan,MBBS,GN,8150,6912,8091,8786,8786
Govt Medical College Barmer Rajasthan,MBBS,GN PWD,381619,,631349,,
Govt Medical College Barmer Rajasthan,MBBS,OBC,,7962,9113,9801,9801
Govt Medical College Barmer Rajasthan,MBBS,OBC PWD,,355816,,,
Govt Medical College Barmer Rajasthan,MBBS,SC,45025,49052,56060,55686,55686
Govt Medical College Barmer Rajasthan,MBBS,ST,71428,62216,78161,93594,93594
Govt Medical College Basti,MBBS,EWS,,,11918,,
Govt Medical College Basti,MBBS,EWS PWD,,,,822897,822897
Govt Medical College Basti,MBBS,GN,,,10795,11715,11715
Govt Medical College Basti,MBBS,OBC,,,11548,12889,12889
Govt Medical College Basti,MBBS,OBC PWD,,,,514592,514592
Govt Medical College Basti,MBBS,SC,,,71367,77111,77111
Govt Medical College Basti,MBBS,SC PWD,,,,813214,813214
Govt Medical College Basti,MBBS,ST,,,105978,108120,108120
Govt Medical College Faizabad,MBBS,EWS,,8849,10380,11970,11970
Govt Medical College Faizabad,MBBS,EWS PWD,,356697,,,
Govt Medical College Faizabad,MBBS,GN,9384,8264,9041,10030,10030
Govt Medical College Faizabad,MBBS,GN PWD,347725,,,,
Govt Medical College Faizabad,MBBS,OBC,,9444,9606,11683,11683
Govt Medical College Faizabad,MBBS,OBC PWD,,341090,,,
Govt Medical College Faizabad,MBBS,SC,54171,57587,64207,74007,74007
Govt Medical College Faizabad,MBBS,SC PWD,495792,,,,
Govt Medical College Faizabad,MBBS,ST,77082,80488,103410,101206,101206
Govt Medical College Firozabad,MBBS,EWS,,,10886,13371,13371
Govt Medical College Firozabad,MBBS,GN,,,8850,10201,10201
Govt Medical College Firozabad,MBBS,GN PWD,,,554156,,
Govt Medical College Firozabad,MBBS,OBC,,,10012,11949,11949
Govt Medical College Firozabad,MBBS,SC,,,60561,73369,73369
Govt Medical College Firozabad,MBBS,ST,,,93178,100119,100119
Govt Medical College Kannur,MBBS,EWS,,10304,10644,17658,17658
Govt Medical College Kannur,MBBS,EWS PWD,,644301,,,
Govt Medical College Kannur,MBBS,GN,3030,4504,6212,4758,4758
Govt Medical College Kannur,MBBS,GN PWD,255407,,,,
Govt Medical College Kannur,MBBS,OBC,,6307,7934,5574,5574
Govt Medical College Kannur,MBBS,OBC PWD,,,729365,,
Govt Medical College Kannur,MBBS,SC,42980,66823,69033,69412,69412
Govt Medical College Kannur,MBBS,SC PWD,,733827,,,
Govt Medical College Kannur,MBBS,ST,83828,94456,104574,97832,97832
Govt Medical College Nalgonda,MBBS,EWS,,14725,17450,20650,20650
Govt Medical College Nalgonda,MBBS,GN,12029,13551,16046,17058,17058
Govt Medical College Nalgonda,MBBS,GN PWD,434426,352283,,644945,644945
Govt Medical College Nalgonda,MBBS,OBC,,14555,16963,18778,18778
Govt Medical College Nalgonda,MBBS,SC,65414,75090,84275,101960,101960
Govt Medical College Nalgonda,MBBS,ST,65057,89177,104509,129325,129325
Govt Medical College Ratlam,MBBS,EWS,,9683,10858,12176,12176
Govt Medical College Ratlam,MBBS,GN,9413,8945,9562,10113,10113
Govt Medical College Ratlam,MBBS,GN PWD,393827,415008,596266,,
Govt Medical College Ratlam,MBBS,OBC,,10734,11329,11928,11928
Govt Medical College Ratlam,MBBS,OBC PWD,,,,773776,773776
Govt Medical College Ratlam,MBBS,SC,56844,59060,61513,66477,66477
Govt Medical College Ratlam,MBBS,ST,75592,78751,89460,90652,90652
Govt Medical College Shahdol,MBBS,EWS,,10638,13118,14937,14937
Govt Medical College Shahdol,MBBS,GN,10700,10159,12043,13104,13104
Govt Medical College Shahdol,MBBS,GN PWD,418439,,,732762,732762
Govt Medical College Shahdol,MBBS,OBC,,11955,12743,14091,14091
Govt Medical College Shahdol,MBBS,OBC PWD,,491861,,,
Govt Medical College Shahdol,MBBS,SC,57382,65340,72120,85068,85068
Govt Medical College Shahdol,MBBS,SC PWD,603411,,,1051483,1051483
Govt Medical College Shahdol,MBBS,ST,82476,91367,92518,100705,100705
Govt Medical College Vikarabad,MBBS,EWS,,,,23264,23264
Govt Medical College Vikarabad,MBBS,GN,,,,19054,19054
Govt Medical College Vikarabad,MBBS,GN PWD,,,,870494,870494
Govt Medical College Vikarabad,MBBS,OBC,,,,19762,19762
Govt Medical College Vikarabad,MBBS,SC,,,,104660,104660
Govt Medical College Vikarabad,MBBS,ST,,,,140019,140019
Govt Medical college Shivpuri,MBBS,EWS,,9533,12141,12514,12514
Govt Medical college Shivpuri,MBBS,EWS PWD,,587242,,,
Govt Medical college Shivpuri,MBBS,GN,10001,8591,10253,10169,10169
Govt Medical college Shivpuri,MBBS,GN PWD,,,873927,,
Govt Medical college Shivpuri,MBBS,OBC,,10609,12146,12684,12684
Govt Medical college Shivpuri,MBBS,OBC PWD,,,,885240,885240
Govt Medical college Shivpuri,MBBS,SC,55990,58099,70755,73117,73117
Govt Medical college Shivpuri,MBBS,SC PWD,,591525,,,
Govt Medical college Shivpuri,MBBS,ST,,,89497,95756,95756
Govt dental college Pudukkottai,BDS,EWS,,,,37396,37396
Govt dental college Pudukkottai,BDS,OBC,,,,22861,22861
Govt dental college Pudukkottai,BDS,SC,,,,124348,124348
Govt institute of Medcial Sciences,MBBS,EWS,,,5870,4894,4894
Govt institute of Medcial Sciences,MBBS,GN,,,4176,3956,3956
Govt institute of Medcial Sciences,MBBS,GN PWD,,,,277806,277806
Govt institute of Medcial Sciences,MBBS,OBC,,,6086,4870,4870
Govt institute of Medcial Sciences,MBBS,OBC PWD,,,382197,,
Govt institute of Medcial Sciences,MBBS,SC,,,44843,40910,40910
Govt institute of Medcial Sciences,MBBS,SC PWD,,,1030500,,
Govt institute of Medcial Sciences,MBBS,ST,,,,67193,67193
Govt institute of Medcial Sciences Kasna,MBBS,EWS,,4910,,,
Govt institute of Medcial Sciences Kasna,MBBS,GN,6133,4617,,,
Govt institute of Medcial Sciences Kasna,MBBS,OBC,,6506,,,
Govt institute of Medcial Sciences Kasna,MBBS,SC,45182,45314,,,
Govt institute of Medcial Sciences Kasna,MBBS,ST,74940,59826,,,
Govt. Medical College,MBBS,EWS,,11154,8883,10131,10131
Govt. Medical College,MBBS,EWS PWD,,,,1079593,1079593
Govt. Medical College,MBBS,GN,10563,9501,5223,2777,2777
Govt. Medical College,MBBS,GN PWD,444583,415954,198830,393538,393538
Govt. Medical College,MBBS,OBC,,11384,9727,9401,9401
Govt. Medical College,MBBS,OBC PWD,,,710665,710882,710882
Govt. Medical College,MBBS,SC,58267,64154,57590,48674,48674
Govt. Medical College,MBBS,SC PWD,,,569585,762917,762917
Govt. Medical College,MBBS,ST,79682,80766,42381,36869,36869
Govt. Medical College ESI and Hospital,MBBS,EWS,,76760,47915,54495,54495
Govt. Medical College ESI and Hospital,MBBS,GN,6052,30347,30759,22209,22209
Govt. Medical College ESI and Hospital,MBBS,GN PWD,,288682,,502187,502187
Govt. Medical College ESI and Hospital,MBBS,OBC,,39776,40534,28877,28877
Govt. Medical College ESI and Hospital,MBBS,SC,45150,147056,153741,163142,163142
Govt. Medical College ESI and Hospital,MBBS,SC PWD,,651830,,,
Govt. Medical College ESI and Hospital,MBBS,ST,68662,89331,99430,492189,492189
Govt. Medical College Jayashankar Bhupalpally,MBBS,EWS,,,,22983,22983
Govt. Medical College Jayashankar Bhupalpally,MBBS,GN,,,,19403,19403
Govt. Medical College Jayashankar Bhupalpally,MBBS,OBC,,,,19879,19879
Govt. Medical College Jayashankar Bhupalpally,MBBS,SC,,,,99771,99771
Govt. Medical College Jayashankar Bhupalpally,MBBS,ST,,,,141828,141828
Govt. Medical College Karur,MBBS,EWS,,,18467,22891,22891
Govt. Medical College Karur,MBBS,GN,,,14726,10497,10497
Govt. Medical College Karur,MBBS,GN PWD,,,,571787,571787
Govt. Medical College Karur,MBBS,OBC,,,15562,10976,10976
Govt. Medical College Karur,MBBS,OBC PWD,,,1007935,,
Govt. Medical College Karur,MBBS,SC,,,82130,90803,90803
Govt. Medical College Karur,MBBS,ST,,,120232,143615,143615
Govt. Medical College Rajanna Sircilla,MBBS,EWS,,,,19319,19319
Govt. Medical College Rajanna Sircilla,MBBS,GN,,,,16102,16102
Govt. Medical College Rajanna Sircilla,MBBS,OBC,,,,18039,18039
Govt. Medical College Rajanna Sircilla,MBBS,SC,,,,98353,98353
Govt. Medical College Rajanna Sircilla,MBBS,ST,,,,123516,123516
Govt. Medical College and  Hospital,MBBS,EWS,,12270,14698,16732,16732
Govt. Medical College and  Hospital,MBBS,GN,11373,12155,13409,13966,13966
Govt. Medical College and  Hospital,MBBS,GN PWD,359984,,,,
Govt. Medical College and  Hospital,MBBS,OBC,,12937,13859,14907,14907
Govt. Medical College and  Hospital,MBBS,OBC PWD,,,802669,668913,668913
Govt. Medical College and  Hospital,MBBS,SC,57035,70274,75574,88774,88774
Govt. Medical College and  Hospital,MBBS,ST,89630,94942,106743,125331,125331
Govt. Pudukkottai Medical College Hopt.,MBBS,EWS,,15231,17600,22789,22789
Govt. Pudukkottai Medical College Hopt.,MBBS,GN,8688,12074,14010,11172,11172
Govt. Pudukkottai Medical College Hopt.,MBBS,GN PWD,373395,,842418,,
Govt. Pudukkottai Medical College Hopt.,MBBS,OBC,,13158,15380,12045,12045
Govt. Pudukkottai Medical College Hopt.,MBBS,OBC PWD,,531811,928334,,
Govt. Pudukkottai Medical College Hopt.,MBBS,SC,66459,74943,83553,88986,88986
Govt. Pudukkottai Medical College Hopt.,MBBS,SC PWD,414354,,,,
Govt. Pudukkottai Medical College Hopt.,MBBS,ST,92624,101558,119843,145207,145207
Govt. Sivgangai M. C. Sivagangai,MBBS,EWS,,15230,17011,22629,22629
Govt. Sivgangai M. C. Sivagangai,MBBS,GN,8444,11157,14164,11487,11487
Govt. Sivgangai M. C. Sivagangai,MBBS,GN PWD,375451,,,,
Govt. Sivgangai M. C. Sivagangai,MBBS,OBC,,13377,15328,12244,12244
Govt. Sivgangai M. C. Sivagangai,MBBS,OBC PWD,,489925,,762860,762860
Govt. Sivgangai M. C. Sivagangai,MBBS,SC,68311,75811,84439,93039,93039
Govt. Sivgangai M. C. Sivagangai,MBBS,ST,92664,98115,119928,144579,144579
Graphic Era Institute Of Medical Science,MBBS,EWS,,,,531490,531490
Graphic Era Institute Of Medical Science,MBBS,GN,,,,1127787,1127787
Graphic Era Institute Of Medical Science,MBBS,OBC,,,,1343351,1343351
Graphic Era Institute Of Medical Science,MBBS,SC,,,,1124037,1124037
Graphic Era Institute Of Medical Science,MBBS,ST,,,,458660,458660
Gulbarga Institute of Medical Sciences,MBBS,EWS,,12407,15983,17676,17676
Gulbarga Institute of Medical Sciences,MBBS,GN,9509,10886,11797,10807,10807
Gulbarga Institute of Medical Sciences,MBBS,GN PWD,272469,169270,366836,,
Gulbarga Institute of Medical Sciences,MBBS,OBC,,12285,13292,13246,13246
Gulbarga Institute of Medical Sciences,MBBS,SC,65218,70581,71869,86489,86489
Gulbarga Institute of Medical Sciences,MBBS,SC PWD,,864555,,,
Gulbarga Institute of Medical Sciences,MBBS,ST,66728,82794,74230,77437,77437
HASSAN INST. MEDICAL SCIENCES,MBBS,EWS,,12354,13917,12454,12454
HASSAN INST. MEDICAL SCIENCES,MBBS,EWS PWD,,,,1120646,1120646
HASSAN INST. MEDICAL SCIENCES,MBBS,GN,8581,9535,10111,8916,8916
HASSAN INST. MEDICAL SCIENCES,MBBS,GN PWD,338726,,,361148,361148
HASSAN INST. MEDICAL SCIENCES,MBBS,OBC,,11975,12643,11171,11171
HASSAN INST. MEDICAL SCIENCES,MBBS,OBC PWD,,,,874891,874891
HASSAN INST. MEDICAL SCIENCES,MBBS,SC,63560,70986,75596,70704,70704
HASSAN INST. MEDICAL SCIENCES,MBBS,ST,67246,58132,69077,57132,57132
Hamdard Inst of Med Sciences and Research,MBBS,EWS,,,97402,112923,112923
Hamdard Inst of Med Sciences and Research,MBBS,GN,,,654807,1028702,1028702
Hamdard Inst of Med Sciences and Research,MBBS,OBC,,,644009,859140,859140
Hamdard Inst. of Med. Sciences and Research,MBBS,EWS,,47752,,,
Hamdard Inst. of Med. Sciences and Research,MBBS,GN,398523,581682,,,
Hamdard Inst. of Med. Sciences and Research,MBBS,GN PWD,763728,565993,,,
Hamdard Inst. of Med. Sciences and Research,MBBS,OBC,,383143,,,
Hamdard Inst. of Med. Sciences and Research,MBBS,OBC PWD,,917107,,,
Haveri Institute of Medical Sciences,MBBS,EWS,,,18233,20389,20389
Haveri Institute of Medical Sciences,MBBS,GN,,,16638,15946,15946
Haveri Institute of Medical Sciences,MBBS,GN PWD,,,636498,,
Haveri Institute of Medical Sciences,MBBS,OBC,,,17526,17329,17329
Haveri Institute of Medical Sciences,MBBS,OBC PWD,,,,981863,981863
Haveri Institute of Medical Sciences,MBBS,SC,,,81836,102349,102349
Haveri Institute of Medical Sciences,MBBS,ST,,,86861,119700,119700
Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital,MBBS,EWS,,,6041,6375,6375
Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital,MBBS,EWS PWD,,,634894,,
Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital,MBBS,GN,,,4722,3532,3532
Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital,MBBS,GN PWD,,,,256822,256822
Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital,MBBS,OBC,,,7054,6289,6289
Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital,MBBS,OBC PWD,,,466449,,
Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital,MBBS,SC,,,47945,42154,42154
Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital,MBBS,SC PWD,,,914770,,
Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital,MBBS,ST,,,85025,86079,86079
IMS BHU Dental,BDS,EWS,18343,22598,26019,29080,29080
IMS BHU Dental,BDS,EWS PWD,,738778,,,
IMS BHU Dental,BDS,GN,13589,19704,21076,26356,26356
IMS BHU Dental,BDS,GN PWD,220376,568005,,,
IMS BHU Dental,BDS,OBC,17519,23024,26242,29726,29726
IMS BHU Dental,BDS,OBC PWD,558101,741162,,470171,470171
IMS BHU Dental,BDS,SC,88561,97450,104277,128664,128664
IMS BHU Dental,BDS,SC PWD,,888055,,,
IMS BHU Dental,BDS,ST,86472,138982,148868,160747,160747
INDIRA GANDHI GOVT.MEDICAL COLL.,MBBS,EWS,,7615,7787,8532,8532
INDIRA GANDHI GOVT.MEDICAL COLL.,MBBS,GN,5997,5450,5733,6065,6065
INDIRA GANDHI GOVT.MEDICAL COLL.,MBBS,GN PWD,244408,192702,511266,,
INDIRA GANDHI GOVT.MEDICAL COLL.,MBBS,OBC,,7137,8319,7642,7642
