"College","Course","Category","Predicted_Rank_2025"
"NORTH BENGAL MED.COLL","MBBS","EWS",14182.97
"NORTH BENGAL MED.COLL","MBBS","GN",10504.905
"NORTH BENGAL MED.COLL","MBBS","OBC",11555.23
"NORTH BENGAL MED.COLL","MBBS","OBC PWD",785386.015
"NORTH BENGAL MED.COLL","MBBS","SC",78266.045
"NORTH BENGAL MED.COLL","MBBS","ST",108239.27
"Nagaon Medical college","MBBS","EWS",21018.605
"Nagaon Medical college","MBBS","GN",15532.31
"Nagaon Medical college","MBBS","OBC",12950.08
"Nagaon Medical college","MBBS","SC",96819.25
"Nagaon Medical college","MBBS","ST",126746.64
"Nalbari Medical College & Hospital Dakhingaon","MBBS","EWS",22151.695
"Nalbari Medical College & Hospital Dakhingaon","MBBS","GN",17823.195
"Nalbari Medical College & Hospital Dakhingaon","MBBS","GN PWD",755880.835
"Nalbari Medical College & Hospital Dakhingaon","MBBS","OBC",15113.98
"Nalbari Medical College & Hospital Dakhingaon","MBBS","SC",98464.195
"Nalbari Medical College & Hospital Dakhingaon","MBBS","ST",126303.355
"Osmania Medical College Koti","MBBS","EWS",13663.975
"Osmania Medical College Koti","MBBS","GN",5674.595
"Osmania Medical College Koti","MBBS","OBC",9377.31
"Osmania Medical College Koti","MBBS","OBC PWD",516680.73
"Osmania Medical College Koti","MBBS","SC",44494.41
"Osmania Medical College Koti","MBBS","ST",85651.895
"PATNA DENTAL COLLEGE & HOSPITAL","BDS","EWS",34218.765
"PATNA DENTAL COLLEGE & HOSPITAL","BDS","OBC",31143.75
"PATNA DENTAL COLLEGE & HOSPITAL","BDS","SC",114255.26
"PATNA DENTAL COLLEGE & HOSPITAL","BDS","ST",170761.055
"PATNA MEDICAL COLLEGE","MBBS","EWS",5423.19
"PATNA MEDICAL COLLEGE","MBBS","GN",3809.545
"PATNA MEDICAL COLLEGE","MBBS","GN PWD",359103.845
"PATNA MEDICAL COLLEGE","MBBS","OBC",5428.01
"PATNA MEDICAL COLLEGE","MBBS","SC",35946.27
"PATNA MEDICAL COLLEGE","MBBS","SC PWD",602655.665
"PATNA MEDICAL COLLEGE","MBBS","ST",79344.735
"PB. GOVT. DENTAL COLLEGE & HOSP","BDS","EWS",36592.93
"PB. GOVT. DENTAL COLLEGE & HOSP","BDS","GN",32526.95
"PB. GOVT. DENTAL COLLEGE & HOSP","BDS","OBC",33457.85
"PB. GOVT. DENTAL COLLEGE & HOSP","BDS","SC",124452.675
"PB. GOVT. DENTAL COLLEGE & HOSP","BDS","ST",192939.7
"PT. B.D. SHARMA PGIMS","MBBS","EWS",5464.65
"PT. B.D. SHARMA PGIMS","MBBS","GN",4567.505
"PT. B.D. SHARMA PGIMS","MBBS","GN PWD",255169.275
"PT. B.D. SHARMA PGIMS","MBBS","OBC",6357.245
"PT. B.D. SHARMA PGIMS","MBBS","SC",38699.065
"PT. B.D. SHARMA PGIMS","MBBS","ST",71254.76
"Phulo Jhano Medical College","MBBS","EWS",15699.33
"Phulo Jhano Medical College","MBBS","GN",13565.395
"Phulo Jhano Medical College","MBBS","OBC",14855.04
"Phulo Jhano Medical College","MBBS","OBC PWD",675064.045
"Phulo Jhano Medical College","MBBS","SC",81172.135
"Phulo Jhano Medical College","MBBS","ST",109002.68
"Prafulla Chandra Sen Government Medical College & Hospital","MBBS","EWS",16492.545
"Prafulla Chandra Sen Government Medical College & Hospital","MBBS","GN",15232.575
"Prafulla Chandra Sen Government Medical College & Hospital","MBBS","OBC",16437.22
"Prafulla Chandra Sen Government Medical College & Hospital","MBBS","SC",85277.885
"Prafulla Chandra Sen Government Medical College & Hospital","MBBS","ST",126486.14
"Pt. D.D.U MEDICAL COLLEGE","MBBS","EWS",7858.49
"Pt. D.D.U MEDICAL COLLEGE","MBBS","EWS PWD",978282.84
"Pt. D.D.U MEDICAL COLLEGE","MBBS","GN",7253.435
"Pt. D.D.U MEDICAL COLLEGE","MBBS","GN PWD",584656.175
"Pt. D.D.U MEDICAL COLLEGE","MBBS","OBC",8081.965
"Pt. D.D.U MEDICAL COLLEGE","MBBS","SC",47505.33
"Pt. D.D.U MEDICAL COLLEGE","MBBS","ST",85689.71
"Pt. J N M MEDICAL COLLEGE","MBBS","EWS",10523.35
"Pt. J N M MEDICAL COLLEGE","MBBS","GN",7184.075
"Pt. J N M MEDICAL COLLEGE","MBBS","GN PWD",584651.625
"Pt. J N M MEDICAL COLLEGE","MBBS","OBC",9388.485
"Pt. J N M MEDICAL COLLEGE","MBBS","SC",43283.885
"Pt. J N M MEDICAL COLLEGE","MBBS","ST",83263.68
"Pt. Jawahar Lal Nehru Govt. Med. College","MBBS","EWS",10731.945
"Pt. Jawahar Lal Nehru Govt. Med. College","MBBS","GN",7218.95
"Pt. Jawahar Lal Nehru Govt. Med. College","MBBS","GN PWD",494927.59
"Pt. Jawahar Lal Nehru Govt. Med. College","MBBS","OBC",10385.935
"Pt. Jawahar Lal Nehru Govt. Med. College","MBBS","SC",61580.15
"Pt. Jawahar Lal Nehru Govt. Med. College","MBBS","ST",87817.45
"Pt. Raghunath Murmu Med. College","MBBS","EWS",15706.65
"Pt. Raghunath Murmu Med. College","MBBS","GN",10455.39
"Pt. Raghunath Murmu Med. College","MBBS","OBC",15001.48
"Pt. Raghunath Murmu Med. College","MBBS","OBC PWD",736331.65
"Pt. Raghunath Murmu Med. College","MBBS","SC",63847.365
"Pt. Raghunath Murmu Med. College","MBBS","ST",123601.29
"R.G. KAR MEDICAL COLLEGE","MBBS","EWS",10448.29
"R.G. KAR MEDICAL COLLEGE","MBBS","GN",7379.235
"R.G. KAR MEDICAL COLLEGE","MBBS","GN PWD",311256.64
"R.G. KAR MEDICAL COLLEGE","MBBS","OBC",8219.965
"R.G. KAR MEDICAL COLLEGE","MBBS","SC",47295.62
"R.G. KAR MEDICAL COLLEGE","MBBS","ST",91704.695
"R.N.T. MEDICAL COLLEGE","MBBS","EWS",9039.525
"R.N.T. MEDICAL COLLEGE","MBBS","GN",5328.38
"R.N.T. MEDICAL COLLEGE","MBBS","GN PWD",143496.34
"R.N.T. MEDICAL COLLEGE","MBBS","OBC",5392.395
"R.N.T. MEDICAL COLLEGE","MBBS","SC",40046.92
"R.N.T. MEDICAL COLLEGE","MBBS","ST",46725.865
"RAICHUR INST. OF MEDICAL SCI.","MBBS","EWS",16178.605
"RAICHUR INST. OF MEDICAL SCI.","MBBS","GN",12130.22
"RAICHUR INST. OF MEDICAL SCI.","MBBS","OBC",12905.46
"RAICHUR INST. OF MEDICAL SCI.","MBBS","SC",72632.46
"RAICHUR INST. OF MEDICAL SCI.","MBBS","ST",98991.835
"RAJENDRA INST. OF MED. SCI.","MBBS","EWS",8067.23
"RAJENDRA INST. OF MED. SCI.","MBBS","GN",6123.445
"RAJENDRA INST. OF MED. SCI.","MBBS","OBC",7432.44
"RAJENDRA INST. OF MED. SCI.","MBBS","SC",46737.985
"RAJENDRA INST. OF MED. SCI.","MBBS","ST",79313.31
"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES","MBBS","EWS",13602.595
"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES","MBBS","GN",13073.465
"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES","MBBS","OBC",14495.165
"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES","MBBS","SC",70136.145
"RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES","MBBS","ST",116975.65
"RAJIV GANDHI MEDICAL COLLEGE","MBBS","EWS",8760.21
"RAJIV GANDHI MEDICAL COLLEGE","MBBS","GN",7278.7
"RAJIV GANDHI MEDICAL COLLEGE","MBBS","OBC",9208.295
"RAJIV GANDHI MEDICAL COLLEGE","MBBS","SC",54869.795
"RAJIV GANDHI MEDICAL COLLEGE","MBBS","ST",96459.73
"RAMPURHAT GOVT MEDICAL COLLEGE RAMPURHAT","MBBS","EWS",16161.045
"RAMPURHAT GOVT MEDICAL COLLEGE RAMPURHAT","MBBS","GN",11650.56
"RAMPURHAT GOVT MEDICAL COLLEGE RAMPURHAT","MBBS","GN PWD",805543.395
"RAMPURHAT GOVT MEDICAL COLLEGE RAMPURHAT","MBBS","OBC",15800.045
"RAMPURHAT GOVT MEDICAL COLLEGE RAMPURHAT","MBBS","SC",59824.485
"RAMPURHAT GOVT MEDICAL COLLEGE RAMPURHAT","MBBS","SC PWD",888383.27
"RAMPURHAT GOVT MEDICAL COLLEGE RAMPURHAT","MBBS","ST",111178.28
"REGIONAL DENTAL COLLEGE","BDS","EWS",37601.245
"REGIONAL DENTAL COLLEGE","BDS","OBC",35295.965
"REGIONAL DENTAL COLLEGE","BDS","SC",139051.58
"REGIONAL DENTAL COLLEGE","BDS","ST",167088.335
"REGIONAL INST OF MEDICAL SCI","MBBS","EWS",19624.775
"REGIONAL INST OF MEDICAL SCI","MBBS","GN",12485.885
"REGIONAL INST OF MEDICAL SCI","MBBS","GN PWD",891740.785
"REGIONAL INST OF MEDICAL SCI","MBBS","OBC",15795.19
"REGIONAL INST OF MEDICAL SCI","MBBS","SC",51576.735
"REGIONAL INST OF MEDICAL SCI","MBBS","ST",100836.79
"RIMS","MBBS","EWS",20343.95
"RIMS","MBBS","GN",14137.73
"RIMS","MBBS","OBC",16904.895
"RIMS","MBBS","OBC PWD",849702.265
"RIMS","MBBS","SC",70524.15
"RIMS","MBBS","ST",115112.3
"RIMS Srikakulam","MBBS","EWS",21016.81
"RIMS Srikakulam","MBBS","EWS PWD",765852.065
"RIMS Srikakulam","MBBS","GN",14391.735
"RIMS Srikakulam","MBBS","OBC",17336.71
"RIMS Srikakulam","MBBS","SC",88758.33
"RIMS Srikakulam","MBBS","ST",108372.24
"RUHS College of Dental Science","BDS","EWS",29990.53
"RUHS College of Dental Science","BDS","OBC",48761.38
"RUHS College of Dental Science","BDS","OBC PWD",1178770.78
"RUHS College of Dental Science","BDS","SC",126938.715
"RUHS College of Dental Science","BDS","ST",138055.81
"RUHS College of Medical Sciences","MBBS","EWS",6038.01
"RUHS College of Medical Sciences","MBBS","GN",4886.415
"RUHS College of Medical Sciences","MBBS","GN PWD",694699.835
"RUHS College of Medical Sciences","MBBS","OBC",89370.865
"RUHS College of Medical Sciences","MBBS","OBC PWD",636352.88
"RUHS College of Medical Sciences","MBBS","SC",50509.81
"RUHS College of Medical Sciences","MBBS","ST",39306.235
"Raiganj Government Medical College","MBBS","EWS",16203.6
"Raiganj Government Medical College","MBBS","EWS PWD",954916.385
"Raiganj Government Medical College","MBBS","GN",13612.465
"Raiganj Government Medical College","MBBS","OBC",57002.59
"Raiganj Government Medical College","MBBS","SC",88481.25
"Raiganj Government Medical College","MBBS","ST",118997.7
"Raja Rajeswari Medical College Bengaluru","MBBS","EWS",192060.805
"Raja Rajeswari Medical College Bengaluru","MBBS","GN",808198.71
"Raja Rajeswari Medical College Bengaluru","MBBS","OBC",787204.33
"Raja Rajeswari Medical College Bengaluru","MBBS","SC",304097.135
"Rajah Muthiah Dental College and Hos.","BDS","EWS",35614.575
"Rajah Muthiah Dental College and Hos.","BDS","GN",26998.14
"Rajah Muthiah Dental College and Hos.","BDS","OBC",47160.57
"Rajah Muthiah Dental College and Hos.","BDS","SC",151635.455
"Rajah Muthiah Dental College and Hos.","BDS","ST",192166.855
"Rajah Muthiah Medical College","MBBS","EWS",20621.675
"Rajah Muthiah Medical College","MBBS","GN",11013.21
"Rajah Muthiah Medical College","MBBS","GN PWD",858517.945
"Rajah Muthiah Medical College","MBBS","OBC",54101.31
"Rajah Muthiah Medical College","MBBS","SC",95243.015
"Rajah Muthiah Medical College","MBBS","ST",121904.66
"Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur","MBBS","EWS",14161.97
"Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur","MBBS","GN",10820.87
"Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur","MBBS","OBC",54522.765
"Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur","MBBS","SC",78493.38
"Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur","MBBS","ST",112503.53
"Rajiv Gandhi Institute Medical Sce of Adilabad","MBBS","EWS",15881.175
"Rajiv Gandhi Institute Medical Sce of Adilabad","MBBS","GN",11866.025
"Rajiv Gandhi Institute Medical Sce of Adilabad","MBBS","OBC",55399.25
"Rajiv Gandhi Institute Medical Sce of Adilabad","MBBS","OBC PWD",636351.855
"Rajiv Gandhi Institute Medical Sce of Adilabad","MBBS","SC",88420.705
"Rajiv Gandhi Institute Medical Sce of Adilabad","MBBS","ST",101781.515
"Rajkiya Medical College","MBBS","EWS",13429.97
"Rajkiya Medical College","MBBS","GN",11681.205
"Rajkiya Medical College","MBBS","OBC",54204.115
"Rajkiya Medical College","MBBS","OBC PWD",631612.315
"Rajkiya Medical College","MBBS","SC",74505.315
"Rajkiya Medical College","MBBS","ST",98486.42
"Rajmata shrimati devendra kumari singhdeo government medical college","MBBS","EWS",15899.31
"Rajmata shrimati devendra kumari singhdeo government medical college","MBBS","GN",14814.135
"Rajmata shrimati devendra kumari singhdeo government medical college","MBBS","GN PWD",816893.455
"Rajmata shrimati devendra kumari singhdeo government medical college","MBBS","OBC",54258.53
"Rajmata shrimati devendra kumari singhdeo government medical college","MBBS","SC",86645.66
"Rajmata shrimati devendra kumari singhdeo government medical college","MBBS","ST",107145.34
"Rangaraya Medical College","MBBS","EWS",12022.47
"Rangaraya Medical College","MBBS","EWS PWD",523241.735
"Rangaraya Medical College","MBBS","GN",8735.985
"Rangaraya Medical College","MBBS","OBC",194545.945
"Rangaraya Medical College","MBBS","SC",66536.815
"Rangaraya Medical College","MBBS","ST",93107.3
"Rani Durgavati Medical College","MBBS","EWS",19460.475
"Rani Durgavati Medical College","MBBS","GN",14727.735
"Rani Durgavati Medical College","MBBS","OBC",222824.665
"Rani Durgavati Medical College","MBBS","SC",76875.355
"Rani Durgavati Medical College","MBBS","SC PWD",578386.13
"Rani Durgavati Medical College","MBBS","ST",94116.785
"Rural Dental College","BDS","EWS",809735.555
"Rural Dental College","BDS","GN",820142.665
"Rural Dental College","BDS","OBC",869037.695
"Rural Dental College","BDS","SC",846865.74
"Rural Medical College and PIMS","MBBS","EWS",639424.16
"Rural Medical College and PIMS","MBBS","GN",610255.665
"Rural Medical College and PIMS","MBBS","OBC",1072852.945
"Rural Medical College and PIMS","MBBS","SC",836147.735
"S.C.B. MEDICAL COLL(DENTAL)","BDS","EWS",26429.04
"S.C.B. MEDICAL COLL(DENTAL)","BDS","GN",23797.285
"S.C.B. MEDICAL COLL(DENTAL)","BDS","OBC",59170.08
"S.C.B. MEDICAL COLL(DENTAL)","BDS","ST",181276.85
"S.C.B. MEDICAL COLLEGE","MBBS","EWS",9052.075
"S.C.B. MEDICAL COLLEGE","MBBS","GN",16554.195
"S.C.B. MEDICAL COLLEGE","MBBS","GN PWD",352676.515
"S.C.B. MEDICAL COLLEGE","MBBS","OBC",35733.605
"S.C.B. MEDICAL COLLEGE","MBBS","SC",35293.625
"S.C.B. MEDICAL COLLEGE","MBBS","SC PWD",641509.985
"S.C.B. MEDICAL COLLEGE","MBBS","ST",56604.92
"S.M.S. MEDICAL COLLEGE","MBBS","EWS",2695.02
"S.M.S. MEDICAL COLLEGE","MBBS","GN",1684.66
"S.M.S. MEDICAL COLLEGE","MBBS","OBC",27290.895
"S.M.S. MEDICAL COLLEGE","MBBS","SC",17928.905
"S.M.S. MEDICAL COLLEGE","MBBS","SC PWD",504261.125
"S.M.S. MEDICAL COLLEGE","MBBS","ST",28027.36
"S.N. MEDICAL COLLEGE","MBBS","EWS",5891.245
"S.N. MEDICAL COLLEGE","MBBS","GN",4037.66
"S.N. MEDICAL COLLEGE","MBBS","OBC",30411.965
"S.N. MEDICAL COLLEGE","MBBS","OBC PWD",479168.8
"S.N. MEDICAL COLLEGE","MBBS","SC",36032.925
"S.N. MEDICAL COLLEGE","MBBS","ST",52756.3
"S.S. MEDICAL COLLEGE","MBBS","EWS",8519.21
"S.S. MEDICAL COLLEGE","MBBS","GN",10682.8
"S.S. MEDICAL COLLEGE","MBBS","GN PWD",619968.285
"S.S. MEDICAL COLLEGE","MBBS","OBC",21494.32
"S.S. MEDICAL COLLEGE","MBBS","OBC PWD",722609.875
"S.S. MEDICAL COLLEGE","MBBS","SC",55796.835
"S.S. MEDICAL COLLEGE","MBBS","ST",83378.395
"SARDAR PATEL MEDICAL COLLEGE","MBBS","EWS",8273.86
"SARDAR PATEL MEDICAL COLLEGE","MBBS","EWS PWD",465787.22
"SARDAR PATEL MEDICAL COLLEGE","MBBS","GN",13017.475
"SARDAR PATEL MEDICAL COLLEGE","MBBS","OBC",28534.015
"SARDAR PATEL MEDICAL COLLEGE","MBBS","OBC PWD",565609.81
"SARDAR PATEL MEDICAL COLLEGE","MBBS","SC",33344.76
"SARDAR PATEL MEDICAL COLLEGE","MBBS","ST",41956.91
"SATHYABAMA UNIV. Dental College and Hospt. Chennai","BDS","EWS",1001376.145
"SATHYABAMA UNIV. Dental College and Hospt. Chennai","BDS","GN",1077119.12
"SATHYABAMA UNIV. Dental College and Hospt. Chennai","BDS","OBC",1365206.395
"SATHYABAMA UNIV. Dental College and Hospt. Chennai","BDS","SC",1350636.26
"SBKS Med. Inst. and Res. Centre","MBBS","EWS",555672.01
"SBKS Med. Inst. and Res. Centre","MBBS","GN",955184.205
"SBKS Med. Inst. and Res. Centre","MBBS","OBC",409058.415
"SBKS Med. Inst. and Res. Centre","MBBS","SC",945976.845
"SDU Medical College","MBBS","EWS",337163.315
"SDU Medical College","MBBS","GN",948202.335
"SDU Medical College","MBBS","OBC",1205022.1
"SDU Medical College","MBBS","SC",1182906.29
"SDU Medical College","MBBS","ST",1116163.95
"SETH G.S. MEDICAL COLLEGE","MBBS","EWS",36196.05
"SETH G.S. MEDICAL COLLEGE","MBBS","GN",45059.805
"SETH G.S. MEDICAL COLLEGE","MBBS","GN PWD",229360.39
"SETH G.S. MEDICAL COLLEGE","MBBS","OBC",129907.915
"SETH G.S. MEDICAL COLLEGE","MBBS","OBC PWD",256186.49
"SETH G.S. MEDICAL COLLEGE","MBBS","SC",224299.67
"SETH G.S. MEDICAL COLLEGE","MBBS","ST",126158.76
"SH VASANT RAO NAIK GOVT.M.C.","MBBS","EWS",13311.78
"SH VASANT RAO NAIK GOVT.M.C.","MBBS","EWS PWD",388436.165
"SH VASANT RAO NAIK GOVT.M.C.","MBBS","GN",13027.87
"SH VASANT RAO NAIK GOVT.M.C.","MBBS","OBC",20502.295
"SH VASANT RAO NAIK GOVT.M.C.","MBBS","SC",80874.49
"SH VASANT RAO NAIK GOVT.M.C.","MBBS","ST",103835.685
"SHEIKH BHIKHARI MEDICAL COLLEGE & HOSPITAL","MBBS","EWS",14856.155
"SHEIKH BHIKHARI MEDICAL COLLEGE & HOSPITAL","MBBS","GN",11404.865
"SHEIKH BHIKHARI MEDICAL COLLEGE & HOSPITAL","MBBS","OBC",19864.07
"SHEIKH BHIKHARI MEDICAL COLLEGE & HOSPITAL","MBBS","SC",72251.035
"SHEIKH BHIKHARI MEDICAL COLLEGE & HOSPITAL","MBBS","ST",103008.725
"SHIMOGA INST. OF MEDICAL SCI.","MBBS","EWS",15583.675
"SHIMOGA INST. OF MEDICAL SCI.","MBBS","EWS PWD",641281.825
"SHIMOGA INST. OF MEDICAL SCI.","MBBS","GN",9996.09
"SHIMOGA INST. OF MEDICAL SCI.","MBBS","GN PWD",313573.855
"SHIMOGA INST. OF MEDICAL SCI.","MBBS","OBC",13092.52
"SHIMOGA INST. OF MEDICAL SCI.","MBBS","SC",76399.55
"SHIMOGA INST. OF MEDICAL SCI.","MBBS","SC PWD",649963.865
"SHIMOGA INST. OF MEDICAL SCI.","MBBS","ST",71369.27
"SHIMOGA INST. OF MEDICAL SCI.","MBBS","ST PWD",901666.505
"SHKM GMC","MBBS","EWS",14879.535
"SHKM GMC","MBBS","GN",9612.63
"SHKM GMC","MBBS","OBC",12636.625
"SHKM GMC","MBBS","OBC PWD",656779.075
"SHKM GMC","MBBS","SC",65111.025
"SHKM GMC","MBBS","ST",105886.05
"SHRI ATAL BIHARI VAJPAYEE GOVERNMENT MEDICAL COLLEGE","MBBS","EWS",14050.27
"SHRI ATAL BIHARI VAJPAYEE GOVERNMENT MEDICAL COLLEGE","MBBS","GN",8668.77
"SHRI ATAL BIHARI VAJPAYEE GOVERNMENT MEDICAL COLLEGE","MBBS","OBC",14634.205
"SHRI ATAL BIHARI VAJPAYEE GOVERNMENT MEDICAL COLLEGE","MBBS","SC",54142.2
"SHRI ATAL BIHARI VAJPAYEE GOVERNMENT MEDICAL COLLEGE","MBBS","ST",83952.2
"SHRI BHAUSAHEB HIRE GOVT. M.C.","MBBS","EWS",14759.295
"SHRI BHAUSAHEB HIRE GOVT. M.C.","MBBS","GN",9439.075
"SHRI BHAUSAHEB HIRE GOVT. M.C.","MBBS","OBC",13411.69
"SHRI BHAUSAHEB HIRE GOVT. M.C.","MBBS","SC",73039.01
"SHRI BHAUSAHEB HIRE GOVT. M.C.","MBBS","SC PWD",1018475.055
"SHRI BHAUSAHEB HIRE GOVT. M.C.","MBBS","ST",91885.76
"SHRI BHAUSAHEB HIRE GOVT. M.C.","MBBS","ST PWD",964564.625
"SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR","MBBS","EWS",9461.98
"SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR","MBBS","GN",7039.35
"SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR","MBBS","OBC",9171.78
"SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR","MBBS","OBC PWD",671687.13
"SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR","MBBS","SC",48907.19
"SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR","MBBS","ST",71713.205
"SILCHAR MEDICAL COLLEGE","MBBS","EWS",16662.445
"SILCHAR MEDICAL COLLEGE","MBBS","GN",16448.72
"SILCHAR MEDICAL COLLEGE","MBBS","OBC",18567.89
"SILCHAR MEDICAL COLLEGE","MBBS","OBC PWD",838976.37
"SILCHAR MEDICAL COLLEGE","MBBS","SC",67042.8
"SILCHAR MEDICAL COLLEGE","MBBS","SC PWD",1158422.335
"SILCHAR MEDICAL COLLEGE","MBBS","ST",89694.345
"SKIMS Medical College","MBBS","EWS",15206.995
"SKIMS Medical College","MBBS","GN",9225.95
"SKIMS Medical College","MBBS","OBC",14032.305
"SKIMS Medical College","MBBS","SC",76969.97
"SKIMS Medical College","MBBS","ST",59964.92
"SLBS Govt. Medical College","MBBS","EWS",32949.635
"SLBS Govt. Medical College","MBBS","GN",20715.875
"SLBS Govt. Medical College","MBBS","OBC",32370.365
"SLBS Govt. Medical College","MBBS","SC",149395.55
"SLBS Govt. Medical College","MBBS","ST",261544.015
"SOBAN SINGH JEENA GOVERNMENT INSTITUTE OF MEDICAL SCIENCE &
RESEARCH","MBBS","EWS",17118.03
"SOBAN SINGH JEENA GOVERNMENT INSTITUTE OF MEDICAL SCIENCE &
RESEARCH","MBBS","GN",12278.365
"SOBAN SINGH JEENA GOVERNMENT INSTITUTE OF MEDICAL SCIENCE &
RESEARCH","MBBS","OBC",16862.695
"SOBAN SINGH JEENA GOVERNMENT INSTITUTE OF MEDICAL SCIENCE &
RESEARCH","MBBS","SC",83597.895
"SOBAN SINGH JEENA GOVERNMENT INSTITUTE OF MEDICAL SCIENCE &
RESEARCH","MBBS","ST",165480.48
"SRI KRISHNA MEDICAL COLLEGE","MBBS","EWS",24583.995
"SRI KRISHNA MEDICAL COLLEGE","MBBS","GN",24655.315
"SRI KRISHNA MEDICAL COLLEGE","MBBS","OBC",72034.795
"SRI KRISHNA MEDICAL COLLEGE","MBBS","OBC PWD",613476.935
"SRI KRISHNA MEDICAL COLLEGE","MBBS","SC",100204.555
"SRI KRISHNA MEDICAL COLLEGE","MBBS","ST",168724.41
"SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL","MBBS","EWS",519431.41
"SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL","MBBS","GN",751368.715
"SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL","MBBS","OBC",1260115.57
"SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL","MBBS","SC",586676.325
"SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL","MBBS","ST",543514.46
"SRM Dental College","BDS","GN",893140.785
"SRM Dental College","BDS","OBC",895848.63
"SRM Dental College","BDS","SC",889397.4
"SRM Dental College","BDS","ST",732116.74
"SRM Katt. Dental College and Hospt. Chennai","BDS","EWS",968298.4
"SRM Katt. Dental College and Hospt. Chennai","BDS","GN",947464.45
"SRM Katt. Dental College and Hospt. Chennai","BDS","OBC",977255.76
"SRM Katt. Dental College and Hospt. Chennai","BDS","SC",957837.715
"SRM Katt. Dental College and Hospt. Chennai","BDS","ST",822398.345
"SRM Medical College and Hospital","MBBS","EWS",17023.17
"SRM Medical College and Hospital","MBBS","GN",938075.92
"SRM Medical College and Hospital","MBBS","OBC",677123.5
"SRM Medical College and Hospital","MBBS","SC",581747.86
"SRM Medical College and Hospital","MBBS","ST",529972.03
"STANLEY MEDICAL COLLEGE","MBBS","EWS",8161.8
"STANLEY MEDICAL COLLEGE","MBBS","GN",18697.635
"STANLEY MEDICAL COLLEGE","MBBS","OBC",92696.59
"STANLEY MEDICAL COLLEGE","MBBS","OBC PWD",492715.705
"STANLEY MEDICAL COLLEGE","MBBS","SC",159579.455
"STANLEY MEDICAL COLLEGE","MBBS","SC PWD",731400.215
"STANLEY MEDICAL COLLEGE","MBBS","ST",138792.785
"SUH Maulana Mahmood Hasan Medical College","MBBS","EWS",9688.05
"SUH Maulana Mahmood Hasan Medical College","MBBS","GN",12491.525
"SUH Maulana Mahmood Hasan Medical College","MBBS","OBC",31723.535
"SUH Maulana Mahmood Hasan Medical College","MBBS","SC",65971.375
"SUH Maulana Mahmood Hasan Medical College","MBBS","ST",106278.21
"SVIMS - Sri Padmavathi Medical College for Women","MBBS","EWS",17861.05
"SVIMS - Sri Padmavathi Medical College for Women","MBBS","GN",37691.58
"SVIMS - Sri Padmavathi Medical College for Women","MBBS","GN PWD",586990.77
"SVIMS - Sri Padmavathi Medical College for Women","MBBS","OBC",61299.085
"SVIMS - Sri Padmavathi Medical College for Women","MBBS","OBC PWD",745173.065
"SVIMS - Sri Padmavathi Medical College for Women","MBBS","SC",88466.66
"SVIMS - Sri Padmavathi Medical College for Women","MBBS","ST",113315.075
"SWAMI RAMANAND TiRTH RURAL M.C","MBBS","EWS",15373.2
"SWAMI RAMANAND TiRTH RURAL M.C","MBBS","GN",42470.625
"SWAMI RAMANAND TiRTH RURAL M.C","MBBS","OBC",77776.68
"SWAMI RAMANAND TiRTH RURAL M.C","MBBS","OBC PWD",803074.905
"SWAMI RAMANAND TiRTH RURAL M.C","MBBS","SC",84627.325
"SWAMI RAMANAND TiRTH RURAL M.C","MBBS","ST",113257.73
"SYMBIOSIS MEDICAL COLLEGE FOR WOMEN PUNE","MBBS","EWS",29986.435
"SYMBIOSIS MEDICAL COLLEGE FOR WOMEN PUNE","MBBS","GN",403986.635
"SYMBIOSIS MEDICAL COLLEGE FOR WOMEN PUNE","MBBS","OBC",351893.75
"Sagar Dutta Medical College & Hospital","MBBS","EWS",10798
"Sagar Dutta Medical College & Hospital","MBBS","GN",16648.545
"Sagar Dutta Medical College & Hospital","MBBS","OBC",84855.76
"Sagar Dutta Medical College & Hospital","MBBS","OBC PWD",698830.675
"Sagar Dutta Medical College & Hospital","MBBS","SC",57259.405
"Sagar Dutta Medical College & Hospital","MBBS","ST",104394.78
"Saheed Laxman Nayak Med. College and Hos.","MBBS","EWS",17037.05
