College,Course,Category,Predicted_Rank_2025,Allotted_Rank_2023,Allotted_Rank_2024
National Institute Of Technology Calicut,"PRODUCTION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),5247,1439,3343
National Institute Of Technology Calicut,"PRODUCTION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,-6051,17663,5806
National Institute Of Technology Calicut,"PRODUCTION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,-14894,17332,1219
National Institute Of Technology Delhi,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,3058,1502,2280
National Institute Of Technology Delhi,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,700,3510,2105
National Institute Of Technology Delhi,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,15493,10639,13066
National Institute Of Technology Delhi,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),4,384,194
National Institute Of Technology Delhi,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,778,2046,1412
National Institute Of Technology Delhi,"ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,-483,1497,507
National Institute Of Technology Delhi,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,6103,4551,5327
National Institute Of Technology Delhi,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,14964,13214,14089
National Institute Of Technology Delhi,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,32416,27556,29986
National Institute Of Technology Delhi,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,3109,3525,3317
National Institute Of Technology Delhi,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,-1634,2392,379
National Institute Of Technology Delhi,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,2973,1257,2115
National Institute Of Technology Delhi,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS (PWD),78,32,55
National Institute Of Technology Delhi,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,7471,3159,5315
National Institute Of Technology Delhi,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),127,367,247
National Institute Of Technology Delhi,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,3604,11118,7361
National Institute Of Technology Delhi,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),220,316,268
National Institute Of Technology Delhi,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2940,1310,2125
National Institute Of Technology Delhi,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1338,1328,1333
National Institute Of Technology Delhi,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,5345,2853,4099
National Institute Of Technology Delhi,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,8953,11533,10243
National Institute Of Technology Delhi,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,14830,17436,16133
National Institute Of Technology Delhi,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),23,1181,602
National Institute Of Technology Delhi,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,3931,2799,3365
National Institute Of Technology Delhi,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,4250,1018,2634
National Institute Of Technology Delhi,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1734,1986,1860
National Institute Of Technology Delhi,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,11266,10464,10865
National Institute Of Technology Delhi,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),850,406,628
National Institute Of Technology Delhi,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,15180,12216,13698
National Institute Of Technology Delhi,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),-370,848,239
National Institute Of Technology Delhi,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2129,2345,2237
National Institute Of Technology Delhi,"ELECTRONICS AND COMMUNICATION ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,2902,1860,2381
National Institute Of Technology Delhi,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,4657,3607,4132
National Institute Of Technology Delhi,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,19066,10682,14874
National Institute Of Technology Delhi,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,24629,20877,22753
National Institute Of Technology Delhi,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),977,629,803
National Institute Of Technology Delhi,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2609,3789,3199
National Institute Of Technology Delhi,"MECHANICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1432,1414,1423
National Institute Of Technology Durgapur,"BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,15727,12425,14076
National Institute Of Technology Durgapur,"BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,15451,12751,14101
National Institute Of Technology Durgapur,"BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,46180,36566,41373
National Institute Of Technology Durgapur,"BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1975,617,1296
National Institute Of Technology Durgapur,"BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,2843,5841,4342
National Institute Of Technology Durgapur,"BIO TECHNOLOGY (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,13366,2460,7913
National Institute Of Technology Durgapur,"BIOTECHNOLOGY (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OBC-NCL,15278,13656,14467
National Institute Of Technology Durgapur,"BIOTECHNOLOGY (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OPEN,37682,28614,33148
National Institute Of Technology Durgapur,"BIOTECHNOLOGY (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",SC,415,6877,3646
National Institute Of Technology Durgapur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1514,12142,6828
National Institute Of Technology Durgapur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,10553,10021,10287
National Institute Of Technology Durgapur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),771,601,686
National Institute Of Technology Durgapur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,29362,29582,29472
National Institute Of Technology Durgapur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),1027,1301,1164
National Institute Of Technology Durgapur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,7177,4737,5957
National Institute Of Technology Durgapur,"CHEMICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,2043,2125,2084
National Institute Of Technology Durgapur,"CHEMICAL ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OBC-NCL,3262,20200,11731
National Institute Of Technology Durgapur,"CHEMICAL ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",OPEN,41565,28377,34971
National Institute Of Technology Durgapur,"CHEMICAL ENGINEERING (5 YEARS, BACHELOR AND MASTER OF TECHNOLOGY (DUAL DEGREE))",SC,5288,5170,5229
National Institute Of Technology Durgapur,"CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",EWS,17929,7493,12711
National Institute Of Technology Durgapur,"CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OBC-NCL,38779,14117,26448
National Institute Of Technology Durgapur,"CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",OPEN,51818,39920,45869
National Institute Of Technology Durgapur,"CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",SC,5916,7062,6489
National Institute Of Technology Durgapur,"CHEMISTRY (5 YEARS, INTEGRATED MASTER OF SCIENCE)",ST,2693,2947,2820
National Institute Of Technology Durgapur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,2862,12754,7808
National Institute Of Technology Durgapur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,36602,10892,23747
National Institute Of Technology Durgapur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),843,617,730
National Institute Of Technology Durgapur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,35454,34736,35095
National Institute Of Technology Durgapur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,8042,4858,6450
National Institute Of Technology Durgapur,"CIVIL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,1418,1668,1543
National Institute Of Technology Durgapur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,1069,1379,1224
National Institute Of Technology Durgapur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS (PWD),659,93,376
National Institute Of Technology Durgapur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,3173,2771,2972
National Institute Of Technology Durgapur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),196,164,180
National Institute Of Technology Durgapur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,5338,11240,8289
National Institute Of Technology Durgapur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN (PWD),42,172,107
National Institute Of Technology Durgapur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC,1417,1235,1326
National Institute Of Technology Durgapur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",SC (PWD),13,27,20
National Institute Of Technology Durgapur,"COMPUTER SCIENCE AND ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",ST,97,1375,736
National Institute Of Technology Durgapur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",EWS,8360,2874,5617
National Institute Of Technology Durgapur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL,16203,11895,14049
National Institute Of Technology Durgapur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OBC-NCL (PWD),435,429,432
National Institute Of Technology Durgapur,"ELECTRICAL ENGINEERING (4 YEARS, BACHELOR OF TECHNOLOGY)",OPEN,25810,17700,21755
