College,Course,Category,Predicted_Rank_2025,Allotted_Rank_2023,Allotted_Rank_2024
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,ESM,53833,20050.0,24548.0
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,OPEN,33072,6877.0,15081.0
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,OPEN-EWS,48758,9354.0,22234.0
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,SC,48758,21206.0,22234.0
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,SEBC,33072,14265.0,15081.0
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,ST,83922,28793.0,38269.0
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA","METALLURGICAL AND MATERIALS
ENGINEERING",OPEN,49735,30199.0,38755.0
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",TEXTILE ENGINEERING,OPEN,50191,29860.0,38713.0
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",TEXTILE PROCESSING ENGG.,OPEN,1078,910916.0,31336.0
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",TEXTILE TECHNOLOGY,OPEN,44000,29646.0,36117.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",CHEMICAL ENGINEERING,OPEN,12709,5380.0,8269.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",CHEMICAL ENGINEERING,OPEN-EWS,24830,5697.0,16155.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",CHEMICAL ENGINEERING,SC,24830,16404.0,16155.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",CHEMICAL ENGINEERING,SEBC,12709,8639.0,8269.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",CHEMICAL ENGINEERING,ST,55654,28607.0,36210.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",CIVIL ENGINEERING,OPEN,29358,18656.0,23403.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",CIVIL ENGINEERING,OPEN-EWS,38301,20816.0,30532.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",CIVIL ENGINEERING,SC,44065,27447.0,35127.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",CIVIL ENGINEERING,SEBC,29358,23911.0,23403.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",CIVIL ENGINEERING,ST,38301,29073.0,30532.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",COMPUTER ENGINEERING,ESM,12005,1744.0,5683.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",COMPUTER ENGINEERING,OPEN,1111,249.0,526.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",COMPUTER ENGINEERING,OPEN - PH,1111,23135.0,526.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",COMPUTER ENGINEERING,OPEN-EWS,3342,263.0,1582.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",COMPUTER ENGINEERING,SC,3342,1316.0,1582.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",COMPUTER ENGINEERING,SEBC,1111,526.0,526.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD",COMPUTER ENGINEERING,ST,22690,12295.0,10741.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",ESM,21377,11555.0,17341.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,4146,2728.0,3363.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,11339,3507.0,9198.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",SC,11339,13678.0,9198.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,4146,7113.0,3363.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",ST,43906,23670.0,35616.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD","INSTRUMENTATION & CONTROL
ENGG.",OPEN,20258,12740.0,16065.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD","INSTRUMENTATION & CONTROL
ENGG.",OPEN-EWS,23198,15432.0,18397.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD","INSTRUMENTATION & CONTROL
ENGG.",SC,23198,22657.0,18397.0
"FACULTY OF TECHNOLOGY AND ENGINEERING(GIA), DHARMSINH
DESAI UNIVERSITY, (DDU), NADIAD","INSTRUMENTATION & CONTROL
ENGG.",SEBC,20258,24870.0,16065.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",CHEMICAL ENGINEERING,OPEN,39897,10193.0,20166.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",CHEMICAL ENGINEERING,OPEN-EWS,62231,13106.0,31455.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",CHEMICAL ENGINEERING,SC,62231,30128.0,31455.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",CHEMICAL ENGINEERING,SEBC,39897,17396.0,20166.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,ESM,22660,2874.0,8055.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,OPEN,2754,348.0,979.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,OPEN-EWS,8642,402.0,3072.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,SC,8642,3763.0,3072.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,SEBC,2754,858.0,979.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,ST,49949,16052.0,17755.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,8068,5427.0,6617.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,19258,5983.0,15795.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",SC,19258,28138.0,15795.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,8068,13658.0,6617.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,ESM,2274,8593.0,950.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,OPEN,4049,707.0,1692.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,OPEN-EWS,14374,751.0,6006.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,SC,14374,5100.0,6006.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,SEBC,4049,1607.0,1692.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,ST,92265,28304.0,38553.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INSTRUMENTATION & CONTROL
ENGG.",OPEN,18181,13851.0,15869.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INSTRUMENTATION & CONTROL
ENGG.",SEBC,18181,27210.0,15869.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",MECHANICAL ENGINEERING,OPEN,34900,11513.0,20045.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",MECHANICAL ENGINEERING,OPEN-EWS,39463,16366.0,22666.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",MECHANICAL ENGINEERING,SC,39463,22892.0,22666.0
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",MECHANICAL ENGINEERING,SEBC,34900,30413.0,20045.0
"FACULTY OF TECHNOLOGY, CEPT UNIVERSITY, AHMEDABAD","BACHELOR OF TECHNOLOGY (HONS) IN
CIVIL ENGINEERING (BCE)",OPEN,53143,14549.0,27806.0
"FACULTY OF TECHNOLOGY, CEPT UNIVERSITY, AHMEDABAD","BACHELOR OF TECHNOLOGY (HONS) IN
CIVIL ENGINEERING (BCE)",OPEN-EWS,55031,15175.0,28794.0
"FACULTY OF TECHNOLOGY, CEPT UNIVERSITY, AHMEDABAD","BACHELOR OF TECHNOLOGY (HONS) IN
CIVIL ENGINEERING (BCE)",SC,55031,24575.0,28794.0
"FACULTY OF TECHNOLOGY, CEPT UNIVERSITY, AHMEDABAD","BACHELOR OF TECHNOLOGY (HONS) IN
CIVIL ENGINEERING (BCE)",SEBC,53143,17157.0,27806.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",CHEMICAL ENGINEERING,OPEN,29585,27863.0,28711.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",CHEMICAL ENGINEERING,SEBC,29585,29764.0,28711.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",CIVIL ENGINEERING,OPEN,50573,26877.0,36868.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING,OPEN,11068,2212.0,4948.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING,OPEN-EWS,19622,2591.0,8772.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING,SC,19622,9624.0,8772.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING,SEBC,11068,4076.0,4948.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING,ST,69874,30090.0,31237.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER SCIENCE & DESIGN,OPEN,59170,6112.0,19017.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER SCIENCE & DESIGN,OPEN-EWS,59170,6456.0,19017.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER SCIENCE & DESIGN,SC,59170,18693.0,19017.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER SCIENCE & DESIGN,SEBC,36799,15530.0,11827.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)",OPEN,111129,4918.0,23378.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)",OPEN-EWS,111129,5823.0,23378.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)",SC,111129,16655.0,23378.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)",SEBC,54267,12365.0,11416.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",ELECTRICAL ENGINEERING,OPEN,48314,30104.0,38137.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,38790,19792.0,27708.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,53165,26201.0,37976.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,38790,29508.0,27708.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,ESM,47241,8865.0,24537.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,OPEN,11906,3212.0,6184.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,25853,3282.0,13428.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,SC,25853,12097.0,13428.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,SEBC,11906,5486.0,6184.0
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",MECHANICAL ENGINEERING,OPEN,41572,30320.0,35503.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",CIVIL ENGINEERING,OPEN,49862,29670.0,38463.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER ENGINEERING,ESM,19306,29254.0,19847.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER ENGINEERING,OPEN,26641,28156.0,27388.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER ENGINEERING,OPEN-EWS,35994,30180.0,37003.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER ENGINEERING,SEBC,26641,29544.0,27388.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGG,OPEN,80479,15367.0,35167.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGG,OPEN-EWS,80479,16369.0,35167.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGG,SC,80479,30253.0,35167.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGG,SEBC,83477,28475.0,36477.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",ELECTRICAL ENGINEERING,OPEN,58679,24829.0,38170.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,46838,29998.0,37484.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN,49914,30304.0,38892.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",MECHANICAL ENGINEERING,OPEN,57894,25816.0,38660.0
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,38164,29953.0,33810.0
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA",COMPUTER SCIENCE & ENGG,OPEN,56756,14165.0,28354.0
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA",COMPUTER SCIENCE & ENGG,OPEN-EWS,56756,14924.0,28354.0
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA",COMPUTER SCIENCE & ENGG,SC,56756,20407.0,28354.0
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA",COMPUTER SCIENCE & ENGG,SEBC,73812,21957.0,36875.0
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA",COMPUTER SCIENCE & ENGINEERING (BIG DATA & ANALYSIS),OPEN,50394,29983.0,38871.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",AUTOMOBILE ENGINEERING,OPEN,50336,27312.0,37078.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIO-TECHNOLOGY,OPEN,74903,17148.0,35839.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIO-TECHNOLOGY,OPEN-EWS,74903,24511.0,35839.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIO-TECHNOLOGY,SEBC,74903,30435.0,35839.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIO-TECHNOLOGY,ST,74903,24499.0,35839.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIOMEDICAL ENGINEERING,OPEN,61023,23697.0,38027.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",CIVIL ENGINEERING,OPEN,50334,28729.0,38027.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",COMPUTER ENGINEERING,OPEN,49923,30348.0,38924.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","COMPUTER ENGINEERING (ARTIFICIAL
INTELLIGENCE)",OPEN,48349,30473.0,38384.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","COMPUTER SCIENCE & BUSINESS
SYSTEMS",OPEN,41655,28599.0,34515.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",ELECTRICAL ENGINEERING,OPEN,49621,30083.0,38636.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,51042,28835.0,38364.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",INFORMATION TECHNOLOGY,OPEN,49811,30373.0,38896.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",MARINE ENGINEERING,OPEN,53731,28099.0,38856.0
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",MECHANICAL ENGINEERING,OPEN,49860,30262.0,38844.0
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",AUTOMOBILE ENGINEERING,OPEN,47030,30288.0,37742.0
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,OPEN,84144,16096.0,36802.0
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,OPEN-EWS,78746,17481.0,34441.0
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,SC,80267,27102.0,35106.0
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,SEBC,84144,21027.0,36802.0
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,ST,78746,27037.0,34441.0
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",ELECTRICAL ENGINEERING,OPEN,49241,29720.0,38255.0
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",MECHANICAL ENGINEERING,OPEN,49763,30355.0,38866.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,ESM,19268,19197.0,14196.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,OPEN,24224,13150.0,17848.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,OPEN-EWS,45267,14585.0,33352.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,SC,45267,28735.0,33352.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,SEBC,24224,18911.0,17848.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",CHEMICAL ENGINEERING,ST,51866,21998.0,38214.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,ESM,34527,17932.0,21561.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,OPEN,15581,6076.0,9730.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,OPEN-EWS,33389,6762.0,20850.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,SC,33389,10434.0,20850.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,SEBC,15581,8225.0,9730.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",COMPUTER ENGINEERING,ST,48836,27631.0,30496.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",ELECTRICAL ENGINEERING,OPEN,49494,29939.0,38494.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,49261,30439.0,38723.0
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH",MECHANICAL ENGINEERING,OPEN,50259,29342.0,38402.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",CIVIL ENGINEERING,OPEN,44296,29667.0,36251.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",COMPUTER ENGINEERING,ESM,27388,10592.0,14479.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",COMPUTER ENGINEERING,OPEN,13131,3670.0,6942.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",COMPUTER ENGINEERING,OPEN-EWS,27692,3994.0,14640.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",COMPUTER ENGINEERING,SC,27692,9357.0,14640.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",COMPUTER ENGINEERING,SEBC,13131,5020.0,6942.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",COMPUTER ENGINEERING,ST,73684,30313.0,38954.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,43748,30258.0,36383.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,50731,8009.0,20157.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN-EWS,89802,8853.0,35681.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,SC,89802,26005.0,35681.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,SEBC,50731,12046.0,20157.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,ST,89802,30351.0,35681.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION TECHNOLOGY,ESM,44202,11368.0,27030.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION TECHNOLOGY,OPEN,13815,5166.0,8448.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,42058,5788.0,25719.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION TECHNOLOGY,SC,42058,18211.0,25719.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION TECHNOLOGY,SEBC,13815,7170.0,8448.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",INFORMATION TECHNOLOGY,ST,60883,27880.0,37230.0
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR",MECHANICAL ENGINEERING,OPEN,55930,26958.0,38830.0
"GOVERNMENT ENGINEERING COLLEGE, BHUJ",CHEMICAL ENGINEERING,OPEN,47211,29855.0,37543.0
